signal_uid,control_point_uid,subdivision_name,codeline,signal_name,tool_tip_name,signal_type,authority_type,territory_assignment,subdivision_number,in_time_type,call_on_flag,near_side_signal_enabled,holding_signal,fleeting,stacking,blocking,allow_automatic_mode,call_on_controlled,signal_controlled,pind_raw,pctl_raw,sind_raw,sctl_raw,tind_raw,tctl_raw,fleet_control_bit_raw,in_time_bit_raw,near_side_signal_bit_control_raw,near_side_signal_bit_indication_raw,call_on_bit_raw,block_ind_bit_raw,pctl_primary_part,pctl_secondary_part,sctl_primary_part,sctl_secondary_part,tctl_primary_part,tctl_secondary_part,tctl_equals_sctl_raw,tind_equals_sind_raw,fleet_equals_tind_raw,pctl_secondary_equals_sctl_primary,pctl_secondary_equals_tctl_primary,sctl_primary_equals_tctl_primary,sctl_secondary_equals_tctl_primary,sctl_secondary_equals_tctl_secondary,near_side_ctl_equals_ind,call_on_non_default_matches_flag,entry_route_count,exit_route_count,route_total_count,pind_cp_alignment,sind_cp_alignment,tind_cp_alignment,fleet_cp_alignment,in_time_cp_alignment,near_side_ctl_cp_alignment,near_side_ind_cp_alignment,call_on_cp_alignment,pctl_primary_cp_alignment,pctl_secondary_cp_alignment,sctl_primary_cp_alignment,sctl_secondary_cp_alignment,tctl_primary_cp_alignment,tctl_secondary_cp_alignment,pind_resolved_count,pind_resolved_mnemonics,pind_resolved_long_names,pctl_resolved_count,pctl_unresolved_count,pctl_resolved_mnemonics,pctl_resolved_long_names,sind_resolved_count,sind_unresolved_count,sind_resolved_mnemonics,sind_resolved_long_names,sctl_resolved_count,sctl_unresolved_count,sctl_resolved_mnemonics,sctl_resolved_long_names,tctl_resolved_count,tctl_unresolved_count,tctl_resolved_mnemonics,tctl_resolved_long_names,tind_resolved_count,tind_unresolved_count,fleet_resolved_count,fleet_unresolved_count,in_time_resolved_count,in_time_unresolved_count,in_time_resolved_mnemonics,in_time_resolved_long_names,near_side_ctl_resolved_count,near_side_ctl_unresolved_count,near_side_ctl_default_zero_count,near_side_ctl_resolved_mnemonics,near_side_ind_resolved_count,near_side_ind_unresolved_count,near_side_ind_default_zero_count,near_side_ind_resolved_mnemonics,call_on_resolved_count,call_on_unresolved_count,call_on_default_zero_count,call_on_resolved_mnemonics,call_on_resolved_long_names,block_ind_resolved_count,block_ind_unresolved_count,block_ind_default_zero_count
100307,100016,SAN DIEGO,5,6-SIGNAL,EC_D,R,CTC,100,2,INTIMEBIT,False,False,False,True,True,True,False,,,5;1;100016;0005,5;1;100016;0005|0;1;100016;0005,0;1;100016;0005,0;1;100016;0005|0;1;100016;0005,0;1;100016;0005,0;1;100016;0005|0;1;100016;0005,0;1;100016;0005,10;1;100016,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,5;1;100016;0005,0;1;100016;0005,0;1;100016;0005,0;1;100016;0005,0;1;100016;0005,0;1;100016;0005,True,True,True,True,True,True,True,True,True,True,1,1,2,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,default_zero,default_zero,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,1,EGK,EASTBOUND SIGNAL INDICATION,1,1,EGHS,EASTBOUND SIGNAL CONTROL,0,1,,,0,2,,,0,2,,,0,1,0,1,1,0,TEK,SIGNAL INTIME INDICATION,0,0,1,,0,0,1,,0,0,1,,,0,0,1
100313,100016,SAN DIEGO,5,1-SIGNAL,WA_B,L,CTC,100,2,INTIMEBIT,False,False,False,True,True,True,False,,,7;1;100016;0005,7;1;100016;0005|0;1;100016;0005,0;1;100016;0005,0;1;100016;0005|0;1;100016;0005,0;1;100016;0005,0;1;100016;0005|0;1;100016;0005,0;1;100016;0005,10;1;100016,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,7;1;100016;0005,0;1;100016;0005,0;1;100016;0005,0;1;100016;0005,0;1;100016;0005,0;1;100016;0005,True,True,True,True,True,True,True,True,True,True,2,2,4,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,default_zero,default_zero,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,1,WGK,WESTBOUND SIGNAL INDICATION,1,1,WGHS,WESTBOUND SIGNAL CONTROL,0,1,,,0,2,,,0,2,,,0,1,0,1,1,0,TEK,SIGNAL INTIME INDICATION,0,0,1,,0,0,1,,0,0,1,,,0,0,1
100754,100017,SAN DIEGO,5,2E-SIGNAL,2EA_B,R,CTC,100,2,INTIMEBIT,False,False,False,True,True,True,False,,,5;1;100017;0005,5;1;100017;0005|0;1;100017;0005,0;1;100017;0005,0;1;100017;0005|0;1;100017;0005,0;1;100017;0005,0;1;100017;0005|0;1;100017;0005,0;1;100017;0005,10;1;100017,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,5;1;100017;0005,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,True,True,True,True,True,True,True,True,True,True,3,3,6,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,default_zero,default_zero,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,1,2EGK,2 EASTBOUND SIGNAL INDICATION,1,1,2EGHS,2 EAST SIGNAL CONTROL,0,1,,,0,2,,,0,2,,,0,1,0,1,1,0,2TEK,2 SIGNAL INTIME INDICATION,0,0,1,,0,0,1,,0,0,1,,,0,0,1
100757,100017,SAN DIEGO,5,2W-SIGNAL,2WA_B,L,CTC,100,2,INTIMEBIT,False,False,False,True,True,True,False,,,7;1;100017;0005,7;1;100017;0005|0;1;100017;0005,0;1;100017;0005,0;1;100017;0005|0;1;100017;0005,0;1;100017;0005,0;1;100017;0005|0;1;100017;0005,0;1;100017;0005,10;1;100017,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,7;1;100017;0005,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,True,True,True,True,True,True,True,True,True,True,3,3,6,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,default_zero,default_zero,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,1,2WGK,2 WESTBOUND SIGNAL INDICATION,1,1,2WGHS,2 WEST SIGNAL CONTROL,0,1,,,0,2,,,0,2,,,0,1,0,1,1,0,2TEK,2 SIGNAL INTIME INDICATION,0,0,1,,0,0,1,,0,0,1,,,0,0,1
100765,100017,SAN DIEGO,5,4E-SIGNAL,4EA_B,R,CTC,100,2,INTIMEBIT,False,False,False,True,True,True,False,,,21;1;100017;0005,21;1;100017;0005|0;1;100017;0005,0;1;100017;0005,0;1;100017;0005|0;1;100017;0005,0;1;100017;0005,0;1;100017;0005|0;1;100017;0005,0;1;100017;0005,12;1;100017,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,21;1;100017;0005,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,True,True,True,True,True,True,True,True,True,True,2,2,4,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,default_zero,default_zero,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,1,4EGK,4 SIGNAL CONTROL,1,1,4EGHS,4 EAST SIGNAL CONTROL,0,1,,,0,2,,,0,2,,,0,1,0,1,1,0,4TEK,4 SIGNAL INTIME INDICATION,0,0,1,,0,0,1,,0,0,1,,,0,0,1
100768,100017,SAN DIEGO,5,4W-SIGNAL,4WA_B,L,CTC,100,2,INTIMEBIT,False,False,False,True,True,True,False,,,23;1;100017;0005,23;1;100017;0005|0;1;100017;0005,0;1;100017;0005,0;1;100017;0005|0;1;100017;0005,0;1;100017;0005,0;1;100017;0005|0;1;100017;0005,0;1;100017;0005,12;1;100017,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,23;1;100017;0005,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,0;1;100017;0005,True,True,True,True,True,True,True,True,True,True,2,2,4,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,default_zero,default_zero,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,1,4WGK,4 SIGNAL INDICATION,1,1,4WGHS,4 WEST SIGNAL CONTROL,0,1,,,0,2,,,0,2,,,0,1,0,1,1,0,4TEK,4 SIGNAL INTIME INDICATION,0,0,1,,0,0,1,,0,0,1,,,0,0,1
100327,100018,SAN DIEGO,5,3-SIGNAL,EB,R,CTC,100,2,OPPOSING,False,False,False,True,True,True,False,,,7;1;100018;0005,4;1;100018;0005|0;1;100018;0005,0;1;100018;0005,0;1;100018;0005|0;1;100018;0005,0;1;100018;0005,5;1;100018;0005|0;1;100018;0005,0;1;100018;0005,5;1;100018,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,4;1;100018;0005,0;1;100018;0005,0;1;100018;0005,0;1;100018;0005,5;1;100018;0005,0;1;100018;0005,False,True,True,True,False,False,False,True,True,True,1,1,2,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,default_zero,default_zero,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,1,EHKR,EASTBOUND SIGNAL INDICATION,1,1,EHSR,EASTBOUND SIGNAL CONTROL,0,1,,,0,2,,,1,1,SIGSTOP,SGHS,0,1,0,1,1,0,WHKR,WESTBOUND SIGNAL INDICATION,0,0,1,,0,0,1,,0,0,1,,,0,0,1
100328,100018,SAN DIEGO,5,3-SIGNAL,EA,R,CTC,100,2,OPPOSING,False,False,False,True,True,True,False,,,7;1;100018;0005,4;1;100018;0005|0;1;100018;0005,0;1;100018;0005,0;1;100018;0005|0;1;100018;0005,0;1;100018;0005,5;1;100018;0005|0;1;100018;0005,0;1;100018;0005,5;1;100018,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,4;1;100018;0005,0;1;100018;0005,0;1;100018;0005,0;1;100018;0005,5;1;100018;0005,0;1;100018;0005,False,True,True,True,False,False,False,True,True,True,1,1,2,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,default_zero,default_zero,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,1,EHKR,EASTBOUND SIGNAL INDICATION,1,1,EHSR,EASTBOUND SIGNAL CONTROL,0,1,,,0,2,,,1,1,SIGSTOP,SGHS,0,1,0,1,1,0,WHKR,WESTBOUND SIGNAL INDICATION,0,0,1,,0,0,1,,0,0,1,,,0,0,1
100334,100018,SAN DIEGO,5,15-SIGNAL,WA_B,L,CTC,100,2,OPPOSING,False,False,False,True,True,True,False,,,5;1;100018;0005,3;1;100018;0005|0;1;100018;0005,0;1;100018;0005,0;1;100018;0005|0;1;100018;0005,0;1;100018;0005,5;1;100018;0005|0;1;100018;0005,0;1;100018;0005,7;1;100018,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,3;1;100018;0005,0;1;100018;0005,0;1;100018;0005,0;1;100018;0005,5;1;100018;0005,0;1;100018;0005,False,True,True,True,False,False,False,True,True,True,2,2,4,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,default_zero,default_zero,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,1,WHKR,WESTBOUND SIGNAL INDICATION,1,1,WHSR,WESTBOUND SIGNAL CONTROL,0,1,,,0,2,,,1,1,SIGSTOP,SGHS,0,1,0,1,1,0,EHKR,EASTBOUND SIGNAL INDICATION,0,0,1,,0,0,1,,0,0,1,,,0,0,1
100350,100019,SAN DIEGO,5,53-SIGNAL,EA_B,R,CTC,100,2,INTIMEBIT,False,False,False,True,True,True,False,,,5;1;100019;0005,5;1;100019;0005|0;1;100019;0005,0;1;100019;0005,0;1;100019;0005|0;1;100019;0005,0;1;100019;0005,0;1;100019;0005|0;1;100019;0005,0;1;100019;0005,10;1;100019,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,5;1;100019;0005,0;1;100019;0005,0;1;100019;0005,0;1;100019;0005,0;1;100019;0005,0;1;100019;0005,True,True,True,True,True,True,True,True,True,True,2,2,4,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,default_zero,default_zero,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,1,EGK,EASTBOUND SIGNAL INDICATION,1,1,EGHS,EASTBOUND SIGNAL CONTROL,0,1,,,0,2,,,0,2,,,0,1,0,1,1,0,TEK,SIGNAL INTIME INDICATION,0,0,1,,0,0,1,,0,0,1,,,0,0,1
100351,100019,SAN DIEGO,5,54-SIGNAL,WA,L,CTC,100,2,INTIMEBIT,False,False,False,True,True,True,False,,,7;1;100019;0005,7;1;100019;0005|0;1;100019;0005,0;1;100019;0005,0;1;100019;0005|0;1;100019;0005,0;1;100019;0005,0;1;100019;0005|0;1;100019;0005,0;1;100019;0005,10;1;100019,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,7;1;100019;0005,0;1;100019;0005,0;1;100019;0005,0;1;100019;0005,0;1;100019;0005,0;1;100019;0005,True,True,True,True,True,True,True,True,True,True,1,1,2,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,default_zero,default_zero,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,1,WGK,WESTBOUND SIGNAL INDICATION,1,1,WGHS,WESTBOUND SIGNAL CONTROL,0,1,,,0,2,,,0,2,,,0,1,0,1,1,0,TEK,SIGNAL INTIME INDICATION,0,0,1,,0,0,1,,0,0,1,,,0,0,1
100897,100019,SAN DIEGO,5,54-SIGNAL,WB,L,CTC,100,2,INTIMEBIT,False,False,False,True,True,True,False,,,7;1;100019;0005,7;1;100019;0005|0;1;100019;0005,0;1;100019;0005,0;1;100019;0005|0;1;100019;0005,0;1;100019;0005,0;1;100019;0005|0;1;100019;0005,0;1;100019;0005,10;1;100019,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,7;1;100019;0005,0;1;100019;0005,0;1;100019;0005,0;1;100019;0005,0;1;100019;0005,0;1;100019;0005,True,True,True,True,True,True,True,True,True,True,1,1,2,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,default_zero,default_zero,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,1,WGK,WESTBOUND SIGNAL INDICATION,1,1,WGHS,WESTBOUND SIGNAL CONTROL,0,1,,,0,2,,,0,2,,,0,1,0,1,1,0,TEK,SIGNAL INTIME INDICATION,0,0,1,,0,0,1,,0,0,1,,,0,0,1
100874,100020,SAN DIEGO,5,2E-SIGNAL,1E-SIGNAL,R,CTC,100,2,INTIMEBIT,False,False,False,True,True,True,False,,,5;1;100020;0005,5;1;100020;0005|0;1;100020;0005,0;1;100020;0005,0;1;100020;0005|0;1;100020;0005,0;1;100020;0005,0;1;100020;0005|0;1;100020;0005,0;1;100020;0005,10;1;100020,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,5;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,True,True,True,True,True,True,True,True,True,True,2,2,4,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,default_zero,default_zero,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,1,2EGK,2E SIGNAL CLEAR INDICATION,1,1,2EGHS,2 EASTBOUND SIGNAL CONTROL,0,1,,,0,2,,,0,2,,,0,1,0,1,1,0,2TEK,2E 2W SIGNALS IN TIME INDICATION,0,0,1,,0,0,1,,0,0,1,,,0,0,1
100890,100020,SAN DIEGO,5,2W-SIGNAL,1W-SIGNAL,L,CTC,100,2,INTIMEBIT,False,False,False,True,True,True,False,,,7;1;100020;0005,7;1;100020;0005|0;1;100020;0005,0;1;100020;0005,0;1;100020;0005|0;1;100020;0005,0;1;100020;0005,0;1;100020;0005|0;1;100020;0005,0;1;100020;0005,10;1;100020,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,7;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,True,True,True,True,True,True,True,True,True,True,2,2,4,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,default_zero,default_zero,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,1,2WGK,2W SIGNAL CLEAR INDICATION,1,1,2WGHS,2 WESTBOUND SIGNAL CONTROL,0,1,,,0,2,,,0,2,,,0,1,0,1,1,0,2TEK,2E 2W SIGNALS IN TIME INDICATION,0,0,1,,0,0,1,,0,0,1,,,0,0,1
100910,100020,SAN DIEGO,5,4E-SIGNAL,2E-SIGNAL,R,CTC,100,2,INTIMEBIT,False,False,False,True,True,True,False,,,21;1;100020;0005,21;1;100020;0005|0;1;100020;0005,0;1;100020;0005,0;1;100020;0005|0;1;100020;0005,0;1;100020;0005,0;1;100020;0005|0;1;100020;0005,0;1;100020;0005,12;1;100020,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,21;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,True,True,True,True,True,True,True,True,True,True,3,3,6,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,default_zero,default_zero,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,1,4EGK,4E SIGNAL CLEAR INDICATION,1,1,4EGHS,4 EASTBOUND SIGNAL CONTROL,0,1,,,0,2,,,0,2,,,0,1,0,1,1,0,4TEK,4E 4W SIGNALS IN TIME INDICATION,0,0,1,,0,0,1,,0,0,1,,,0,0,1
100916,100020,SAN DIEGO,5,4W-SIGNAL,2W-SIGNAL,L,CTC,100,2,INTIMEBIT,False,False,False,True,True,True,False,,,23;1;100020;0005,23;1;100020;0005|0;1;100020;0005,0;1;100020;0005,0;1;100020;0005|0;1;100020;0005,0;1;100020;0005,0;1;100020;0005|0;1;100020;0005,0;1;100020;0005,12;1;100020,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,23;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,True,True,True,True,True,True,True,True,True,True,3,3,6,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,default_zero,default_zero,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,1,4WGK,4W SIGNAL CLEAR INDICATION,1,1,4WGHS,4 WESTBOUND SIGNAL CONTROL,0,1,,,0,2,,,0,2,,,0,1,0,1,1,0,4TEK,4E 4W SIGNALS IN TIME INDICATION,0,0,1,,0,0,1,,0,0,1,,,0,0,1
100379,100022,SAN DIEGO,5,47-SIGNAL,EAA_B,R,CTC,100,2,INTIMEBIT,False,False,False,True,True,True,False,,,5;1;100022;0005,5;1;100022;0005|0;1;100022;0005,0;1;100022;0005,0;1;100022;0005|0;1;100022;0005,0;1;100022;0005,0;1;100022;0005|0;1;100022;0005,0;1;100022;0005,10;1;100022,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,5;1;100022;0005,0;1;100022;0005,0;1;100022;0005,0;1;100022;0005,0;1;100022;0005,0;1;100022;0005,True,True,True,True,True,True,True,True,True,True,1,1,2,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,default_zero,default_zero,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,1,EHK,EASTBOUND SIGNAL INDICATION,1,1,EHZ,EASTBOUND SIGNAL CONTROL,0,1,,,0,2,,,0,2,,,0,1,0,1,1,0,TEK,SIGNAL INTIME INDICATION,0,0,1,,0,0,1,,0,0,1,,,0,0,1
100380,100022,SAN DIEGO,5,47-SIGNAL,EBA_B,R,CTC,100,2,INTIMEBIT,False,False,False,True,True,True,False,,,5;1;100022;0005,5;1;100022;0005|0;1;100022;0005,0;1;100022;0005,0;1;100022;0005|0;1;100022;0005,0;1;100022;0005,0;1;100022;0005|0;1;100022;0005,0;1;100022;0005,10;1;100022,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,5;1;100022;0005,0;1;100022;0005,0;1;100022;0005,0;1;100022;0005,0;1;100022;0005,0;1;100022;0005,True,True,True,True,True,True,True,True,True,True,1,1,2,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,default_zero,default_zero,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,1,EHK,EASTBOUND SIGNAL INDICATION,1,1,EHZ,EASTBOUND SIGNAL CONTROL,0,1,,,0,2,,,0,2,,,0,1,0,1,1,0,TEK,SIGNAL INTIME INDICATION,0,0,1,,0,0,1,,0,0,1,,,0,0,1
100386,100022,SAN DIEGO,5,48-SIGNAL,WA_B,L,CTC,100,2,INTIMEBIT,False,False,False,True,True,True,False,,,7;1;100022;0005,7;1;100022;0005|0;1;100022;0005,0;1;100022;0005,0;1;100022;0005|0;1;100022;0005,0;1;100022;0005,0;1;100022;0005|0;1;100022;0005,0;1;100022;0005,10;1;100022,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,7;1;100022;0005,0;1;100022;0005,0;1;100022;0005,0;1;100022;0005,0;1;100022;0005,0;1;100022;0005,True,True,True,True,True,True,True,True,True,True,2,2,4,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,default_zero,default_zero,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,1,WHK,WESTBOUND SIGNAL INDICATION,1,1,WHZ,WESTBOUND SIGNAL CONTROL,0,1,,,0,2,,,0,2,,,0,1,0,1,1,0,TEK,SIGNAL INTIME INDICATION,0,0,1,,0,0,1,,0,0,1,,,0,0,1
100394,100023,SAN DIEGO,5,41-SIGNAL,EA_B,R,CTC,100,2,OPPOSING,False,False,False,True,True,True,False,,,7;1;100023;0005,4;1;100023;0005|0;1;100023;0005,0;1;100023;0005,0;1;100023;0005|0;1;100023;0005,0;1;100023;0005,5;1;100023;0005|0;1;100023;0005,0;1;100023;0005,5;1;100023,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,4;1;100023;0005,0;1;100023;0005,0;1;100023;0005,0;1;100023;0005,5;1;100023;0005,0;1;100023;0005,False,True,True,True,False,False,False,True,True,True,2,2,4,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,default_zero,default_zero,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,1,EHK,EASTBOUND SIGNAL INDICATION,1,1,EHS,EASTBOUND SIGNAL CONTROL,0,1,,,0,2,,,1,1,SIGSTOP,SGHS,0,1,0,1,1,0,WHK,WESTBOUND SIGNAL INDICATION,0,0,1,,0,0,1,,0,0,1,,,0,0,1
100907,100023,SAN DIEGO,5,38-SIGNAL,WAA_B,L,CTC,100,2,OPPOSING,False,False,False,True,True,True,False,,,5;1;100023;0005,3;1;100023;0005|0;1;100023;0005,0;1;100023;0005,0;1;100023;0005|0;1;100023;0005,0;1;100023;0005,5;1;100023;0005|0;1;100023;0005,0;1;100023;0005,7;1;100023,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,3;1;100023;0005,0;1;100023;0005,0;1;100023;0005,0;1;100023;0005,5;1;100023;0005,0;1;100023;0005,False,True,True,True,False,False,False,True,True,True,1,1,2,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,default_zero,default_zero,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,1,WHK,WESTBOUND SIGNAL INDICATION,1,1,WHS,WESTBOUND SIGNAL CONTROL,0,1,,,0,2,,,1,1,SIGSTOP,SGHS,0,1,0,1,1,0,EHK,EASTBOUND SIGNAL INDICATION,0,0,1,,0,0,1,,0,0,1,,,0,0,1
100911,100023,SAN DIEGO,5,38-SIGNAL,WBA_B,L,CTC,100,2,OPPOSING,False,False,False,True,True,True,False,,,5;1;100023;0005,3;1;100023;0005|0;1;100023;0005,0;1;100023;0005,0;1;100023;0005|0;1;100023;0005,0;1;100023;0005,5;1;100023;0005|0;1;100023;0005,0;1;100023;0005,7;1;100023,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,3;1;100023;0005,0;1;100023;0005,0;1;100023;0005,0;1;100023;0005,5;1;100023;0005,0;1;100023;0005,False,True,True,True,False,False,False,True,True,True,1,1,2,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,default_zero,default_zero,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,1,WHK,WESTBOUND SIGNAL INDICATION,1,1,WHS,WESTBOUND SIGNAL CONTROL,0,1,,,0,2,,,1,1,SIGSTOP,SGHS,0,1,0,1,1,0,EHK,EASTBOUND SIGNAL INDICATION,0,0,1,,0,0,1,,0,0,1,,,0,0,1
100408,100024,SAN DIEGO,5,43-SIGNAL,WA_B,L,CTC,100,2,OPPOSING,False,False,False,True,True,True,False,,,5;1;100024;0005,3;1;100024;0005|0;1;100024;0005,0;1;100024;0005,0;1;100024;0005|0;1;100024;0005,0;1;100024;0005,5;1;100024;0005|0;1;100024;0005,0;1;100024;0005,7;1;100024,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,3;1;100024;0005,0;1;100024;0005,0;1;100024;0005,0;1;100024;0005,5;1;100024;0005,0;1;100024;0005,False,True,True,True,False,False,False,True,True,True,2,2,4,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,default_zero,default_zero,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,1,WHK,WESTBOUND SIGNAL INDICATION,1,1,WGHS,WESTBOUND SIGNAL CONTROL,0,1,,,0,2,,,1,1,SIGSTOP,SGHS,0,1,0,1,1,0,EHK,EASTBOUND SIGNAL INDICATION,0,0,1,,0,0,1,,0,0,1,,,0,0,1
100892,100024,SAN DIEGO,5,39-SIGNAL,EA,R,CTC,100,2,OPPOSING,False,False,False,True,True,True,False,,,7;1;100024;0005,4;1;100024;0005|0;1;100024;0005,0;1;100024;0005,0;1;100024;0005|0;1;100024;0005,0;1;100024;0005,5;1;100024;0005|0;1;100024;0005,0;1;100024;0005,5;1;100024,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,4;1;100024;0005,0;1;100024;0005,0;1;100024;0005,0;1;100024;0005,5;1;100024;0005,0;1;100024;0005,False,True,True,True,False,False,False,True,True,True,1,1,2,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,default_zero,default_zero,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,1,EHK,EASTBOUND SIGNAL INDICATION,1,1,EGHS,EASTBOUND SIGNAL CONTROL,0,1,,,0,2,,,1,1,SIGSTOP,SGHS,0,1,0,1,1,0,WHK,WESTBOUND SIGNAL INDICATION,0,0,1,,0,0,1,,0,0,1,,,0,0,1
100909,100024,SAN DIEGO,5,39-SIGNAL,EB,R,CTC,100,2,OPPOSING,False,False,False,True,True,True,False,,,7;1;100024;0005,4;1;100024;0005|0;1;100024;0005,0;1;100024;0005,0;1;100024;0005|0;1;100024;0005,0;1;100024;0005,5;1;100024;0005|0;1;100024;0005,0;1;100024;0005,5;1;100024,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,4;1;100024;0005,0;1;100024;0005,0;1;100024;0005,0;1;100024;0005,5;1;100024;0005,0;1;100024;0005,False,True,True,True,False,False,False,True,True,True,1,1,2,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,default_zero,default_zero,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,1,EHK,EASTBOUND SIGNAL INDICATION,1,1,EGHS,EASTBOUND SIGNAL CONTROL,0,1,,,0,2,,,1,1,SIGSTOP,SGHS,0,1,0,1,1,0,WHK,WESTBOUND SIGNAL INDICATION,0,0,1,,0,0,1,,0,0,1,,,0,0,1
